OrderID,OrderDate,ProductID,CustomerID,RegionID,ChannelID,Quantity,UnitPrice,UnitCost,DiscountAmount,NetRevenue,TotalCost,Profit
1183,2022-04-23,42,37,5,1,9,477.24,289.15,312.37,3982.75,2602.39,1380.35
1184,2024-06-14,5,15,3,1,6,459.47,354.14,332.93,2423.9,2124.82,299.08
1185,2022-03-13,30,42,3,1,5,29.98,17.89,3.65,146.24,89.44,56.79
1186,2022-01-23,33,79,1,2,7,289.76,190.75,315.06,1713.26,1335.27,377.99
1187,2022-04-22,17,33,5,2,5,482.61,246.66,214.83,2198.21,1233.29,964.91
1188,2022-03-12,17,61,5,3,2,140.4,82.91,7.63,273.17,165.82,107.36
1189,2022-05-23,34,10,1,1,7,372.76,261.51,318.23,2291.09,1830.57,460.52
1190,2023-03-27,19,16,5,2,6,289.5,200.38,75.07,1661.95,1202.3,459.65
1191,2023-08-17,34,80,3,1,9,276.43,179.38,260.89,2226.95,1614.4,612.55
1192,2022-11-29,2,75,5,3,4,422.63,259.17,19.79,1670.73,1036.67,634.07
1193,2022-07-18,1,41,4,3,3,237.27,133.57,37.0,674.82,400.72,274.11
1194,2022-02-11,25,53,4,2,8,259.54,189.08,300.75,1775.59,1512.65,262.95
1195,2022-07-16,20,11,1,2,2,303.65,186.49,96.81,510.49,372.99,137.5
1196,2022-07-21,50,10,5,1,6,373.91,239.72,97.05,2146.43,1438.34,708.1
1197,2023-11-08,43,8,1,3,1,305.14,153.32,50.77,254.37,153.32,101.05
1198,2023-04-09,1,57,2,2,9,482.92,241.74,588.86,3757.43,2175.69,1581.74
1199,2023-05-22,8,23,1,2,10,348.69,174.6,539.93,2947.02,1746.02,1201.0
1200,2024-03-13,26,1,3,2,3,40.82,27.6,4.52,117.93,82.8,35.13
1201,2022-01-15,42,97,3,3,8,266.98,167.63,257.54,1878.3,1341.01,537.29
1202,2024-04-16,28,90,2,3,6,303.63,153.01,289.25,1532.55,918.04,614.51
1203,2024-09-04,9,33,4,3,4,160.66,92.11,21.53,621.12,368.43,252.69
1204,2022-12-07,8,7,1,1,10,180.83,137.3,23.83,1784.43,1373.03,411.39
1205,2022-06-17,42,89,2,3,10,443.25,291.89,225.3,4207.22,2918.86,1288.36
1206,2023-08-04,35,74,5,1,10,217.53,111.54,282.28,1893.06,1115.35,777.7
1207,2022-06-12,8,25,5,3,3,262.49,168.9,34.15,753.31,506.71,246.61
1208,2022-08-12,14,91,1,2,3,444.62,299.75,252.65,1081.22,899.24,181.98
1209,2023-05-30,3,35,4,1,6,347.63,196.07,404.07,1681.73,1176.44,505.3
1210,2022-12-19,48,87,3,2,8,348.29,233.02,38.1,2748.23,1864.18,884.05
1211,2022-10-23,33,26,5,3,9,34.63,26.8,53.12,258.56,241.22,17.34
1212,2022-09-04,11,15,2,2,1,415.83,313.08,9.82,406.01,313.08,92.93
1213,2023-09-24,24,24,5,3,2,372.57,197.69,96.31,648.82,395.38,253.44
1214,2024-07-22,45,37,3,1,7,176.84,138.67,39.18,1198.71,970.71,228.0
1215,2022-10-10,3,44,4,1,7,484.75,297.76,636.93,2756.29,2084.3,671.99
1216,2024-11-20,7,6,1,2,9,476.08,292.24,265.48,4019.24,2630.16,1389.09
1217,2022-09-29,45,12,4,2,6,135.61,83.2,79.41,734.25,499.21,235.04
1218,2023-06-04,46,20,2,1,3,458.38,318.52,155.58,1219.55,955.55,264.0
1219,2023-03-15,12,61,2,1,1,110.97,56.6,1.03,109.95,56.6,53.34
1220,2023-10-01,21,44,5,1,5,71.98,49.45,22.5,337.41,247.27,90.13
1221,2022-04-28,9,96,1,3,2,467.77,325.15,12.83,922.71,650.31,272.4
1222,2024-02-14,31,19,4,1,7,456.3,353.11,164.07,3030.06,2471.78,558.28
1223,2022-12-21,9,81,5,3,1,344.95,269.64,21.17,323.78,269.64,54.14
1224,2022-11-14,27,4,1,3,1,144.27,91.86,14.18,130.09,91.86,38.23
1225,2024-09-08,32,55,2,3,2,106.01,78.85,11.6,200.41,157.71,42.7
1226,2022-12-22,12,1,3,3,4,374.24,276.05,115.96,1380.98,1104.21,276.77
1227,2022-07-19,5,80,2,2,10,396.45,265.95,277.78,3686.7,2659.54,1027.16
1228,2023-04-14,32,33,2,2,5,499.46,386.94,388.95,2108.37,1934.7,173.67
1229,2023-09-10,21,64,3,3,5,451.44,265.67,303.48,1953.7,1328.35,625.35
1230,2022-05-11,4,71,2,2,9,448.68,340.54,75.19,3962.89,3064.84,898.05
1231,2023-04-19,32,76,3,3,1,366.81,260.41,72.87,293.94,260.41,33.53
1232,2022-09-27,2,24,3,2,3,257.08,142.73,49.65,721.58,428.18,293.4
1233,2024-11-05,41,9,1,1,5,34.59,24.76,15.84,157.1,123.8,33.31
1234,2022-03-15,6,69,3,3,6,288.26,162.74,170.46,1559.13,976.45,582.68
1235,2022-03-24,21,67,1,3,10,494.91,345.03,666.53,4282.59,3450.32,832.28
1236,2022-07-25,31,90,3,1,5,247.32,173.87,24.07,1212.55,869.36,343.19
1237,2022-01-03,45,30,1,1,5,416.9,278.0,385.14,1699.35,1390.01,309.34
1238,2024-03-23,11,40,5,3,10,70.89,53.89,128.34,580.58,538.92,41.67
1239,2022-01-12,44,70,2,3,7,116.86,73.09,3.65,814.34,511.65,302.69
1240,2022-11-19,15,36,1,2,6,265.68,199.64,268.97,1325.08,1197.84,127.25
1241,2024-04-08,47,93,5,1,10,360.29,246.25,253.55,3349.4,2462.48,886.93
1242,2022-03-23,9,19,2,2,4,263.87,210.22,193.08,862.4,840.88,21.52
1243,2023-02-05,20,95,3,1,10,307.63,212.16,522.25,2554.04,2121.56,432.48
1244,2022-06-12,12,15,1,2,2,374.68,210.76,5.8,743.56,421.51,322.05
1245,2022-04-04,5,18,5,2,5,341.05,183.38,258.68,1446.55,916.89,529.66
1246,2024-04-30,37,98,3,2,3,393.15,249.0,171.39,1008.05,746.99,261.07
1247,2023-06-18,4,14,5,3,4,229.34,142.75,117.06,800.32,571.02,229.3
1248,2024-09-16,42,23,5,3,7,453.59,312.66,439.77,2735.37,2188.59,546.77
1249,2024-08-07,50,55,5,2,3,362.61,265.44,130.48,957.35,796.32,161.03
1250,2024-02-17,41,39,5,3,1,492.06,346.54,57.82,434.24,346.54,87.7
1251,2024-11-12,17,2,3,1,5,413.31,307.15,360.07,1706.47,1535.73,170.75
1252,2023-11-01,10,69,2,2,9,171.87,104.7,290.21,1256.65,942.32,314.33
1253,2024-03-26,20,89,3,1,6,359.7,284.93,287.64,1870.54,1709.57,160.97
1254,2024-01-20,16,50,1,3,7,97.88,73.38,77.53,607.64,513.68,93.96
1255,2024-07-11,11,71,5,3,6,409.48,229.23,371.3,2085.61,1375.35,710.25
1256,2022-02-16,29,26,3,2,3,268.02,197.53,28.16,775.91,592.6,183.32
1257,2024-01-12,39,97,1,3,1,91.44,66.35,8.55,82.89,66.35,16.54
1258,2022-08-04,39,47,1,3,6,488.23,355.83,150.32,2779.03,2135.0,644.03
1259,2023-06-11,9,62,3,1,5,419.66,268.08,116.7,1981.6,1340.39,641.21
1260,2023-01-12,43,37,3,2,5,410.64,328.28,317.72,1735.47,1641.38,94.08
1261,2023-09-15,20,94,5,3,8,26.51,17.25,36.61,175.46,138.03,37.43
1262,2024-10-18,7,82,2,3,9,148.92,78.1,131.21,1209.04,702.9,506.14
1263,2024-03-12,38,11,3,2,7,380.73,216.22,439.64,2225.49,1513.54,711.95
1264,2023-07-07,9,49,4,2,6,238.81,156.05,232.55,1200.3,936.32,263.98
1265,2023-11-12,43,92,2,2,4,57.67,35.78,15.65,215.02,143.13,71.89
1266,2023-04-01,3,40,3,1,10,258.17,189.95,500.38,2081.36,1899.52,181.84
1267,2023-12-10,12,17,5,2,8,477.42,253.1,546.73,3272.66,2024.78,1247.88
1268,2023-09-10,40,97,2,2,3,39.08,21.94,5.57,111.67,65.82,45.86
1269,2022-08-11,46,78,2,3,2,32.9,19.48,1.84,63.95,38.95,25.0
1270,2022-02-11,1,61,4,1,8,242.46,181.82,180.25,1759.44,1454.56,304.87
1271,2022-05-06,40,18,3,2,3,365.8,242.73,63.44,1033.96,728.18,305.78
1272,2024-12-29,35,67,5,3,9,370.52,277.87,616.1,2718.55,2500.85,217.7
1273,2024-08-26,47,39,5,2,3,213.8,147.84,4.96,636.43,443.53,192.9
1274,2023-06-28,17,97,3,3,4,161.98,103.29,125.87,522.04,413.15,108.89
1275,2024-09-01,28,96,5,1,6,366.67,189.76,142.52,2057.51,1138.55,918.96
1276,2022-11-16,21,69,3,1,5,294.6,183.26,33.09,1439.92,916.32,523.6
1277,2024-01-28,36,77,3,1,5,332.21,247.06,50.53,1610.54,1235.29,375.25
1278,2023-10-09,35,43,5,2,9,60.22,32.73,57.67,484.32,294.59,189.73
1279,2024-07-06,24,70,1,1,6,51.3,36.75,5.17,302.62,220.5,82.11
1280,2023-09-06,43,3,2,3,3,185.25,110.16,102.95,452.8,330.48,122.32
1281,2024-09-23,6,88,4,3,7,149.32,111.24,89.53,955.68,778.68,177.01
1282,2024-07-20,7,68,1,3,10,475.23,379.65,381.6,4370.75,3796.49,574.26
1283,2023-07-29,24,84,5,2,4,318.96,190.54,106.26,1169.59,762.17,407.42
1284,2024-10-09,14,52,2,1,3,497.1,378.28,4.51,1486.8,1134.85,351.95
1285,2023-10-10,9,58,4,2,1,69.92,47.16,1.6,68.31,47.16,21.15
1286,2024-09-28,29,27,2,2,9,264.2,156.12,90.38,2287.4,1405.09,882.31
1287,2022-01-04,12,85,3,1,9,345.69,176.34,227.16,2884.06,1587.03,1297.04
1288,2024-10-11,31,90,1,1,6,302.36,202.56,281.74,1532.39,1215.34,317.05
1289,2022-10-10,21,79,4,1,7,299.04,196.31,335.34,1757.92,1374.14,383.79
1290,2022-02-24,13,10,2,1,3,343.85,194.8,143.58,887.97,584.4,303.57
1291,2023-09-04,44,20,5,3,7,300.1,202.18,305.74,1794.97,1415.27,379.7
1292,2023-06-14,9,81,4,3,2,192.98,101.91,69.19,316.77,203.82,112.95
1293,2022-05-22,27,47,5,3,2,265.32,192.99,56.98,473.67,385.98,87.69
1294,2022-03-29,19,100,5,1,4,315.39,192.69,41.73,1219.84,770.76,449.08
1295,2022-03-03,19,51,2,2,1,250.86,196.6,15.15,235.71,196.6,39.11
1296,2022-07-08,28,49,2,2,5,33.18,18.54,14.5,151.4,92.7,58.7
1297,2022-11-03,8,36,5,2,7,317.29,253.19,141.92,2079.14,1772.34,306.8
1298,2023-10-06,3,38,2,3,4,486.35,260.38,194.48,1750.94,1041.52,709.42
1299,2024-09-29,15,6,5,1,2,376.8,252.7,1.97,751.63,505.41,246.22
1300,2023-10-17,11,72,3,3,8,466.07,263.33,649.22,3079.32,2106.64,972.68
1301,2024-02-05,17,27,2,3,6,392.86,201.77,92.48,2264.7,1210.63,1054.07
1302,2023-05-12,17,70,1,2,9,228.83,143.89,299.94,1759.55,1295.03,464.52
1303,2023-05-09,2,97,2,2,4,492.28,338.24,304.56,1664.56,1352.95,311.61
1304,2022-05-13,12,86,2,1,4,178.14,89.79,67.59,644.97,359.15,285.82
1305,2022-06-07,36,70,1,3,1,212.31,111.56,31.78,180.53,111.56,68.97
1306,2022-01-28,23,9,3,2,2,367.83,231.66,147.02,588.64,463.33,125.31
1307,2022-05-31,18,86,5,3,6,124.11,87.25,68.32,676.36,523.53,152.83
1308,2023-07-07,12,21,4,1,7,218.77,113.41,4.1,1527.27,793.86,733.41
1309,2023-04-18,18,19,5,1,9,81.21,53.64,82.75,648.13,482.72,165.41
1310,2024-09-04,20,6,4,3,6,442.16,270.74,177.16,2475.78,1624.45,851.33
1311,2023-09-16,7,86,1,3,1,103.11,66.47,10.57,92.55,66.47,26.08
1312,2024-01-13,40,87,3,3,6,151.64,111.48,134.86,774.96,668.91,106.06
1313,2023-08-26,43,75,1,3,1,21.48,11.57,3.21,18.27,11.57,6.7
1314,2024-11-04,40,24,1,2,8,269.17,185.91,249.67,1903.73,1487.31,416.42
1315,2024-04-13,3,35,3,2,2,457.06,318.51,24.89,889.24,637.03,252.21
1316,2023-02-23,5,44,1,2,6,353.06,273.8,317.87,1800.49,1642.8,157.69
1317,2023-11-21,49,70,3,3,10,44.65,34.35,52.65,393.89,343.5,50.4
1318,2023-01-29,40,13,1,1,5,467.71,247.91,157.98,2180.55,1239.55,941.0
1319,2024-12-04,43,62,3,2,6,307.54,158.35,312.89,1532.37,950.1,582.27
1320,2022-12-25,1,44,1,2,2,183.58,109.02,23.41,343.75,218.05,125.7
1321,2024-09-03,28,80,3,3,1,158.19,122.72,27.04,131.15,122.72,8.43
1322,2024-01-08,9,83,5,3,1,103.54,55.4,16.6,86.94,55.4,31.54
1323,2024-03-24,36,46,2,3,10,191.36,116.73,105.84,1807.8,1167.27,640.53
1324,2022-12-23,14,54,3,1,3,439.88,259.45,252.28,1067.34,778.34,289.01
1325,2022-01-05,15,23,4,2,5,407.3,226.1,29.35,2007.14,1130.48,876.66
1326,2023-10-22,8,61,1,1,1,482.58,335.29,29.43,453.15,335.29,117.86
1327,2024-02-17,48,12,3,1,7,392.99,207.94,205.68,2545.28,1455.56,1089.72
1328,2023-08-18,37,87,3,2,7,292.53,158.47,404.78,1642.93,1109.27,533.65
1329,2023-06-02,27,25,5,1,6,281.46,210.44,155.5,1533.24,1262.63,270.61
1330,2024-02-28,29,6,4,3,7,102.04,73.38,25.07,689.23,513.63,175.61
1331,2024-10-09,23,70,1,2,4,33.53,25.96,8.29,125.84,103.84,22.0
1332,2023-09-13,44,17,5,1,4,117.41,61.14,31.02,438.61,244.57,194.03
1333,2023-06-25,29,74,2,3,7,163.0,93.6,83.95,1057.06,655.2,401.87
1334,2022-06-22,27,82,4,2,6,326.64,178.05,267.59,1692.25,1068.28,623.97
1335,2024-09-18,1,68,3,2,1,327.95,200.71,27.51,300.44,200.71,99.74
1336,2022-03-09,19,71,3,1,6,98.37,63.69,32.62,557.61,382.12,175.49
1337,2024-03-08,21,97,1,3,4,444.37,238.26,25.53,1751.95,953.04,798.91
1338,2024-04-23,26,54,2,2,1,449.59,344.5,88.48,361.11,344.5,16.61
1339,2022-06-15,12,78,1,1,5,58.88,36.52,20.78,273.62,182.6,91.02
1340,2024-07-29,17,73,2,3,3,467.41,300.44,66.57,1335.65,901.32,434.33
1341,2024-09-17,8,58,1,3,7,392.51,219.4,263.46,2484.12,1535.77,948.35
1342,2024-02-23,42,66,2,2,9,295.94,219.31,175.91,2487.57,1973.76,513.81
1343,2024-05-28,9,9,2,2,8,329.13,203.18,417.22,2215.82,1625.47,590.35
1344,2023-11-01,39,55,2,3,9,306.16,217.47,179.9,2575.56,1957.25,618.31
1345,2022-10-14,22,52,4,1,9,301.46,188.96,485.73,2227.46,1700.66,526.79
1346,2022-06-12,12,47,3,3,10,299.78,238.96,558.49,2439.32,2389.56,49.76
1347,2022-03-23,18,60,3,3,10,50.18,37.16,38.5,463.35,371.64,91.7
1348,2022-02-10,9,91,2,1,8,306.75,190.81,320.47,2133.52,1526.49,607.03
1349,2024-05-03,37,81,5,2,4,458.25,321.31,192.47,1640.54,1285.24,355.3
1350,2022-07-17,14,39,3,2,4,267.53,144.26,108.73,961.39,577.04,384.36
1351,2022-12-11,16,43,5,2,5,432.64,254.07,218.04,1945.17,1270.36,674.81
1352,2023-12-28,15,88,3,1,3,80.33,44.56,15.78,225.2,133.68,91.52
1353,2022-08-13,1,99,1,2,4,478.6,306.76,65.34,1849.04,1227.05,621.99
1354,2023-02-27,36,26,5,1,5,47.62,28.28,25.15,212.94,141.38,71.55
1355,2023-08-10,33,84,1,2,9,62.34,48.0,38.64,522.42,432.03,90.39
1356,2022-02-10,37,30,4,3,6,257.15,176.41,59.4,1483.52,1058.45,425.07
1357,2024-08-24,42,56,5,3,2,277.33,180.32,88.25,466.41,360.64,105.76
1358,2022-09-05,3,10,2,2,6,415.75,256.16,241.18,2253.31,1536.97,716.34
1359,2022-09-03,1,68,1,2,6,42.09,24.36,33.86,218.68,146.17,72.51
1360,2023-11-03,41,7,5,1,4,102.27,62.12,48.82,360.25,248.49,111.76
1361,2024-08-20,36,7,1,3,2,239.57,132.39,87.54,391.6,264.78,126.82
1362,2022-03-08,32,27,2,2,2,82.56,56.4,13.82,151.29,112.79,38.5
1363,2023-07-17,33,39,5,1,7,242.53,182.85,106.79,1590.91,1279.94,310.97
1364,2024-05-12,16,63,4,2,1,193.88,125.39,16.26,177.63,125.39,52.23
1365,2023-09-23,20,39,4,1,10,95.02,61.71,88.84,861.41,617.08,244.33
1366,2022-04-22,42,52,5,1,4,54.22,34.73,33.96,182.91,138.92,44.0
1367,2022-09-18,21,21,5,3,2,188.26,113.59,7.35,369.17,227.17,142.0
1368,2024-04-02,1,53,3,1,5,218.57,163.9,176.03,916.8,819.49,97.31
1369,2024-01-01,9,6,2,2,8,382.79,249.03,275.44,2786.89,1992.23,794.66
1370,2024-06-25,26,47,5,2,5,237.67,181.98,204.25,984.11,909.92,74.19
1371,2022-07-06,43,63,1,1,6,24.77,16.71,18.65,130.0,100.26,29.73
1372,2022-01-17,38,22,1,3,2,71.13,37.17,24.73,117.52,74.34,43.18
1373,2023-11-21,19,66,5,3,6,190.54,129.67,70.04,1073.21,778.01,295.2
1374,2023-10-10,25,88,5,3,6,265.7,158.86,280.02,1314.2,953.17,361.02
1375,2022-05-31,17,96,2,2,10,368.16,277.58,398.5,3283.09,2775.79,507.3
1376,2022-07-20,49,52,3,3,3,172.24,111.69,18.31,498.41,335.06,163.35
1377,2023-11-10,46,14,1,3,7,363.62,192.93,20.73,2524.58,1350.51,1174.07
1378,2024-07-14,2,47,5,1,5,353.35,255.28,326.75,1440.0,1276.41,163.59
1379,2023-12-30,40,23,4,1,10,450.23,280.94,90.44,4411.86,2809.43,1602.42
1380,2022-05-11,46,38,4,3,1,482.1,338.52,76.57,405.53,338.52,67.01
1381,2022-08-20,19,31,2,2,9,296.31,153.58,305.07,2361.74,1382.25,979.49
1382,2024-05-20,40,60,2,3,2,298.75,152.39,44.03,553.46,304.79,248.67
1383,2022-08-04,29,38,2,2,7,128.12,93.6,149.06,747.76,655.18,92.58
1384,2023-12-15,34,18,1,1,1,495.27,269.25,2.08,493.19,269.25,223.94
1385,2023-09-23,44,16,5,3,10,224.98,119.28,424.98,1824.86,1192.77,632.09
1386,2022-11-30,33,58,1,2,2,346.42,200.56,41.86,650.98,401.12,249.86
1387,2023-06-09,5,5,4,2,10,411.72,288.05,58.29,4058.86,2880.52,1178.34
1388,2024-08-13,25,25,2,2,8,436.69,252.28,325.94,3167.54,2018.26,1149.28
1389,2022-07-23,21,66,1,1,3,231.86,135.18,35.68,659.89,405.54,254.35
1390,2024-06-17,10,63,2,2,7,479.39,258.15,477.18,2878.51,1807.06,1071.45
1391,2023-12-09,18,39,4,3,5,379.8,239.51,337.98,1561.0,1197.56,363.44
1392,2024-11-19,22,2,4,1,1,234.75,132.54,30.91,203.84,132.54,71.3
1393,2024-05-22,9,52,5,1,1,128.53,101.35,14.34,114.19,101.35,12.84
1394,2024-01-07,37,87,3,2,2,98.53,58.05,21.73,175.33,116.09,59.23
1395,2022-07-22,49,49,3,1,2,47.45,35.97,0.42,94.49,71.95,22.54
1396,2023-11-01,31,55,3,1,2,381.1,271.11,28.91,733.28,542.22,191.06
1397,2022-11-24,21,73,5,1,9,339.72,230.67,414.87,2642.62,2075.99,566.63
1398,2024-10-15,31,78,2,1,5,29.43,20.84,1.65,145.51,104.18,41.33
1399,2023-06-24,18,97,1,1,10,76.19,59.49,28.77,733.17,594.91,138.27
1400,2024-04-09,17,32,5,1,9,373.88,194.56,552.29,2812.64,1751.03,1061.61
1401,2023-10-03,39,82,3,3,7,197.89,126.29,70.14,1315.07,884.06,431.01
1402,2024-07-06,38,14,3,2,2,90.19,52.6,8.93,171.45,105.2,66.26
1403,2023-08-09,4,35,3,2,2,23.82,18.76,5.92,41.71,37.52,4.19
1404,2023-04-03,33,80,2,2,6,90.42,45.41,54.8,487.73,272.47,215.26
1405,2023-10-15,36,100,4,2,9,281.52,185.59,475.47,2058.24,1670.28,387.96
1406,2022-08-28,45,5,4,1,9,379.84,221.31,462.49,2956.09,1991.77,964.32
1407,2022-08-04,10,59,3,1,4,479.15,302.39,104.13,1812.46,1209.55,602.91
1408,2024-08-14,21,21,4,1,9,279.31,219.72,242.41,2271.4,1977.46,293.94
1409,2022-09-07,18,25,2,3,10,453.12,264.42,568.23,3962.93,2644.2,1318.72
1410,2022-07-17,48,62,1,2,4,112.03,71.93,78.8,369.32,287.73,81.59
1411,2023-05-24,45,57,1,2,3,264.28,208.1,3.24,789.6,624.3,165.31
1412,2022-04-14,28,4,2,1,7,463.93,232.98,236.12,3011.36,1630.83,1380.53
1413,2022-08-17,49,84,1,3,7,352.76,275.95,412.07,2057.28,1931.67,125.61
1414,2022-05-02,35,88,3,1,4,389.6,261.39,191.96,1366.45,1045.56,320.89
1415,2022-02-06,32,66,1,2,2,218.65,162.58,39.65,397.65,325.16,72.49
1416,2022-11-09,20,75,4,2,2,56.48,29.68,10.07,102.9,59.35,43.55
1417,2024-12-30,8,37,3,1,4,389.34,223.64,259.68,1297.69,894.55,403.14
1418,2023-04-09,36,90,2,2,2,143.57,106.27,12.5,274.64,212.53,62.11
1419,2024-02-22,46,81,1,2,10,51.5,27.89,30.67,484.3,278.85,205.45
1420,2023-05-28,6,11,1,2,1,360.9,190.47,12.87,348.03,190.47,157.56
1421,2024-07-13,16,9,4,1,3,418.38,276.11,181.52,1073.64,828.34,245.3
1422,2024-12-19,27,2,1,1,8,192.58,114.1,133.04,1407.62,912.84,494.78
1423,2024-10-09,33,56,3,1,5,83.49,45.6,13.63,403.8,227.98,175.83
1424,2024-08-04,43,79,3,1,9,367.81,287.34,137.17,3173.09,2586.02,587.08
1425,2023-11-27,33,86,4,1,8,201.82,152.82,157.85,1456.7,1222.56,234.14
1426,2023-07-27,45,96,2,3,9,75.77,41.62,121.42,560.48,374.59,185.89
1427,2024-02-07,38,99,4,2,5,290.61,204.45,163.55,1289.52,1022.23,267.3
1428,2024-08-07,15,17,2,1,6,408.37,280.1,239.91,2210.29,1680.59,529.71
1429,2023-01-05,2,41,4,1,7,107.66,64.68,15.8,737.81,452.76,285.04
1430,2022-03-05,22,13,4,1,7,372.42,249.27,122.62,2484.32,1744.91,739.4
1431,2024-10-13,3,5,5,1,5,487.93,253.08,99.53,2340.13,1265.41,1074.72
1432,2023-01-31,15,95,1,3,7,181.3,121.19,192.7,1076.38,848.33,228.05
1433,2023-07-22,24,94,2,3,1,137.81,77.18,24.24,113.57,77.18,36.39
1434,2022-01-12,37,50,2,2,6,278.85,218.52,263.24,1409.83,1311.1,98.73
1435,2022-01-24,32,7,3,1,9,324.71,165.89,116.95,2805.46,1493.05,1312.41
1436,2023-09-26,45,8,3,2,10,304.49,167.32,212.29,2832.66,1673.17,1159.49
1437,2023-11-10,49,62,5,2,5,106.26,78.94,80.94,450.35,394.71,55.64
1438,2023-08-10,6,21,5,1,8,267.9,154.79,198.54,1944.66,1238.36,706.31
1439,2024-09-26,19,23,4,1,6,355.12,180.95,179.95,1950.76,1085.68,865.08
1440,2024-06-19,29,61,1,1,9,329.42,256.18,348.87,2615.94,2305.59,310.35
1441,2023-09-01,3,36,1,1,1,477.0,286.43,4.72,472.28,286.43,185.84
1442,2022-01-10,44,33,1,2,9,88.14,65.13,60.01,733.28,586.14,147.13
1443,2023-01-08,22,74,5,1,10,230.67,162.77,393.8,1912.93,1627.75,285.18
1444,2022-06-24,2,10,2,1,1,53.82,35.52,9.72,44.1,35.52,8.58
1445,2022-12-01,19,48,5,2,6,345.93,232.46,32.38,2043.23,1394.76,648.47
1446,2024-11-11,16,57,1,2,2,412.87,289.54,96.78,728.96,579.08,149.88
1447,2024-07-29,46,34,4,1,7,134.68,107.43,72.42,870.33,752.04,118.29
1448,2022-05-31,12,5,2,1,4,210.84,121.65,163.6,679.74,486.6,193.14
1449,2024-01-30,49,81,4,2,10,245.11,180.26,450.86,2000.19,1802.64,197.55
1450,2024-06-23,45,73,2,1,2,373.26,200.63,62.66,683.85,401.27,282.59
1451,2023-08-15,38,29,1,3,2,209.04,163.66,39.19,378.89,327.32,51.57
1452,2024-12-27,32,30,2,3,8,210.69,136.64,6.25,1679.3,1093.09,586.21
1453,2024-03-24,3,84,3,1,2,299.1,195.15,66.78,531.42,390.3,141.12
1454,2022-08-25,45,61,3,1,10,150.73,112.7,167.13,1340.21,1126.98,213.23
1455,2024-04-14,27,22,3,2,9,359.09,186.51,568.04,2663.77,1678.57,985.21
1456,2024-05-15,29,93,1,1,3,214.41,118.3,112.41,530.83,354.9,175.92
1457,2022-12-19,12,22,3,1,8,438.45,244.8,463.76,3043.81,1958.38,1085.43
1458,2024-04-09,19,85,3,2,7,293.34,156.26,96.8,1956.56,1093.85,862.71
1459,2023-05-28,49,55,1,2,2,23.39,12.2,3.79,42.99,24.4,18.59
1460,2023-02-02,27,18,2,2,1,229.62,116.01,32.46,197.15,116.01,81.14
1461,2022-06-13,10,97,3,1,8,69.94,41.19,70.04,489.48,329.53,159.95
1462,2023-05-16,34,99,2,3,2,265.42,208.94,101.06,429.79,417.88,11.9
1463,2022-03-15,42,1,2,3,10,263.34,137.81,309.63,2323.79,1378.08,945.72
1464,2023-03-12,4,62,2,1,1,45.69,33.55,6.67,39.02,33.55,5.47
1465,2024-08-12,34,56,5,3,2,259.36,203.68,63.32,455.4,407.37,48.03
1466,2023-09-22,47,49,4,2,9,156.95,120.6,272.05,1140.52,1085.37,55.16
1467,2024-07-06,1,90,5,2,9,30.21,19.88,0.79,271.09,178.88,92.21
1468,2023-04-04,13,65,4,2,2,73.38,37.61,28.87,117.9,75.22,42.69
1469,2023-10-14,48,37,1,2,4,90.24,68.91,65.18,295.79,275.64,20.15
1470,2022-01-18,10,17,3,3,6,144.76,98.38,111.01,757.55,590.26,167.28
1471,2023-08-26,46,35,5,2,4,304.53,154.88,64.48,1153.64,619.54,534.11
1472,2024-05-29,17,87,4,1,9,388.52,209.42,663.26,2833.39,1884.82,948.57
1473,2024-10-05,18,5,2,3,1,290.56,188.76,22.15,268.41,188.76,79.66
1474,2022-01-14,12,44,5,2,10,113.47,61.11,39.35,1095.32,611.14,484.18
1475,2024-01-12,4,69,3,2,6,22.07,14.97,17.33,115.07,89.81,25.26
1476,2024-04-20,15,27,4,2,10,117.29,78.25,100.33,1072.58,782.48,290.09
1477,2022-11-04,9,33,5,1,5,227.98,117.48,102.58,1037.32,587.4,449.92
1478,2022-10-09,22,86,4,1,8,430.43,343.77,104.46,3338.96,2750.15,588.8
1479,2023-08-21,36,42,4,1,5,100.09,68.01,67.12,433.33,340.04,93.29
1480,2022-10-18,6,81,5,2,10,86.17,45.74,94.51,767.16,457.38,309.77
1481,2022-03-09,9,78,5,3,9,195.89,147.4,117.97,1645.04,1326.56,318.48
1482,2022-01-09,15,54,2,2,6,382.42,193.8,26.74,2267.78,1162.8,1104.98
1483,2023-10-04,48,51,5,1,4,23.9,16.72,0.8,94.82,66.88,27.93
1484,2024-06-02,46,52,3,3,10,358.44,256.45,313.4,3270.98,2564.47,706.51
1485,2022-04-26,15,64,1,3,3,363.62,278.05,113.17,977.69,834.15,143.54
1486,2023-07-13,32,46,3,2,7,221.38,159.79,133.02,1416.67,1118.53,298.14
1487,2023-11-05,4,95,3,2,4,246.95,139.3,48.27,939.53,557.2,382.33
1488,2023-07-22,4,93,3,1,9,165.4,84.96,215.09,1273.5,764.65,508.85
1489,2022-09-26,42,74,2,2,5,206.22,141.02,11.72,1019.37,705.08,314.29
1490,2022-12-25,26,8,3,1,4,285.78,224.37,128.23,1014.91,897.49,117.41
1491,2023-02-22,21,32,3,2,5,426.75,285.32,272.29,1861.45,1426.62,434.83
